boy_toy;boy_toy;music_classic;boy_toy;sport_stuff;music_rap;sport_stuff;books;books;hightec;hightec;books;music_pop;movies;music_pop;hightec;makup_beauty;music_rap;makup_beauty;gardening;movies;makup_beauty;gardening;movies;boy_toy;hightec;sport_stuff;music_rap;music_pop;makup_beauty;sport_stuff;music_rock;music_rap;sport_stuff;books;hightec;hightec;books;sport_stuff;books;books;music_pop;music_pop;sport_stuff;hightec;sport_stuff;hightec;movies;hightec;hightec
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;2,7544947186273;1,00998973846436;2,5;1,75;2,46965158659483;3;4,5;3;4,5;0,5;1,60648715496063;4,5;0,5;1,75;0,5;3;3,70929086939864;3;2,45296973150827;4,5;3,5;3,5;3;3,5;4,92160135503933;3;3;3;3,5;3;3;2,5;2,39217587718376;3,5;3,48337968694204;3,5;3;1,75;3;3,94897306521841
1,08663489207934;1,5;0,75;1,5;4,75702540285747;2,5;4;3;3;4,5;4,5;3;3;4;3;4,5;0,5;2,5;0,5;1,25;4;0,5;1,25;4;1,5;4,5;4;2,5;3;0,5;4;4;2,5;4;3,17109184859837;4,5;4,5;3;4;3;3;3;3;4;4,5;4;4,5;4,14290935040587;4,5;4,5
3,5;3,5;1,75;3,45628071318207;2;1,7747876773471;2;2,5;3,41257972289463;4;4;2,5;2,5;3,5;2,5;2,84810471534729;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2,60572244674234;1,02845672146811;2,5;0,5;2;3;1,5;2;2,5;4;4;2,02885116265568;2;2,5;2,5;2,5;2,5;2;4;2;4;3,5;4;4
0,5;0,5;0,75;0,5;4;2;4;3,57622780351724;3;4,46767956273057;4;2,41431660876345;2,5;2,25;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;3,40255918139711;0,5;4;4,5;2;4;3;4;4;3;4;3;3;3,70585467093897;3,10209296974451;4;4;4;4;2,25;4;4
0,5;0,5;1,25;0,5;3,02557898500263;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;1,0458444487517;3;2,48434200719201;3;3,5;3;3;2,5;1,54640964909755;3,5;3;3,5;3;1,75;3;3
3,5;3,5;1,75;3,5;2;1,5;2;2,5;2,5;4;4;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2,39656104584996;1,39603197574615;4;3,97935293474205;2,5;2;2,5;3,68405132353494;3,01688800007891;2,5;1,00836948119494;4;2;4;3,5;4;4
1,47355152222959;1,26148592692869;0,5;1,25;3;1,25;3;2;2;1,25;1,25;2;0,5;1,5;0,5;1,07074192914681;3,5;1,25;4,08228734698253;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3;1,04112434994482;1,5;4,14631096233908;3;0,75;1,25;3;2;1,25;1,25;2;3;2;2;0,5;0,5;3;1,25;3;1,25;1,5;1,25;1,25
0,75;0,75;0,75;0,847224517421436;4;3;4;4;4;3,5;3,5;4;2,9073008577839;3;2;3,5;4,5;3;4,5;0,75;3;4,5;0,75;3;0,75;3,5;3,94072644642588;3;2;4,5;4;3;2,26075904549135;4;4;3,5;3,5;4;4,45048159242164;4;4;2;2,47166127780064;4;3,5;4;3,5;3;3,5;2,74560907750652
1,25;1,25;3,5;1,64663300879609;1,5;1,25;1,5;4,03970031721503;4,5;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;3,74971866607666;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,25;1,5;4,5;2,25;2,25;4,5;1,12720431998708;4,5;4,5;0,5;0,5;1,5;2,25;1,5;2,25;3,30873273420554;2,25;2,25
2,25;2,25;4,39946465352525;2,25;1,25;1,25;1,25;4,5;4,5;1,75;1,75;4,5;0,5;2,80894485293373;0,5;1,75;4,9807987012811;1,25;3,5;1,75;2,98127119894199;3,5;1,75;1,50776231312554;2,25;1,75;1,25;1,25;0,5;2,64118118939976;1,25;4,40753081040808;1,25;1,25;4,5;1,75;1,65032303333282;4,5;1,25;4,96304354209595;4,5;0,5;0,5;1,25;1,75;0,616826925248293;1,75;2;2,42154524122437;1,75
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3,43757389459646;4,67551612854004;1,69184676217467;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;3,22196662901992;3;3;3;3,5;1,14963712363953;3;2,5;2,5;3,5;3;3,88397960778511;3;1,75;3;2,12151967180964
4;4;0,5;4;3,05500843983842;1,25;3;2;2;1,25;1,25;2;1,25;1,5;1,25;1,25;0,5;1,25;0,5;0,5;1,5;0,5;0,5;1,5;3,98946356773376;0,884926657371655;3;1,25;1,25;0,5;3;1,28467009928295;1,25;3,16551805062476;2;1,25;1,25;2;3,55696545148127;2,77617573738098;2;1,25;1,25;3,56403024474347;1,9528933763504;3;1,25;1,5;1,25;0,758815607176542
4,5;4,5;1,75;4,5;1,5;2,03222251638408;1,5;3,87712839798868;3;3,33169067247384;2,20406988831426;3,48219655430047;1,25;1,75;1,25;3,5;2,5;2;1,30024085161287;2,25;1,75;2,5;2,25;1,75;4,04987080956338;3,5;1,5;2;1,98323155147174;2,5;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,25;1,25;1,44045958641938;3,5;1,82906807438893;3,92608996942923;1,75;3,5;3,5
3,5;3,5;1,75;3,5;2;1,5;2;2,5;2,5;4;4;2,5;2,5;2,98996841348241;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;2,4792588797767;3,5;3,5;3,61147098923636;2;1,5;2,5;0,5;2;3;1,5;2;2,5;4;4;3,95043019994648;2;2,5;2,5;2,5;2,5;2,59162379595992;4;2;4;1,1936651468277;4;4
3,5;3,5;1,75;3,80023419242363;1,8167602730993;1,5;2;2,5;2,5;4;4;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2;2,5;4,32735152604401;4;2,5;2;2,5;2,5;2,5;2,5;2;4;2;4;2,52708585584866;4;3,41761317402945
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;2,07979768704614;2,14163029759267;1,54346231955265;2,5;2,55552244186401;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,88449162192852;0,5;3;3,5;3;2,5;4,5;3,5;3,5;3;3,5;3;3;3;3;3,5;3;3;2,5;3,86385201190778;3,5;3,08133435951608;3,5;3;2,12254962330803;3,77829055757182;3
0,5;0,5;0,566605440604782;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,54365503787994;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,16017040291809;3;2,5;4,5;3,5;3,5;3;3,5;3;3;3;3;3,5;3,62540659244424;3;2,5;2,2229483127594;3,5;3;3,5;3;1,75;3;3
3,5;1,27731454372406;1,75;3,5;2;1,5;2;2,66543826165862;2,5;4;4;2,5;2,5;2,90465322877497;2,01071400801219;4;0,5;1,5;0,5;3,5;4,5393603013546;0,5;3,5;3,5;3,5;4;2;1,5;2,90334485932409;0,5;2;3;1,5;2;2,5;4;4;3,55275068644097;2;2,5;2,5;2,5;2,5;2;4,36139273054963;3,59635043144226;4,45028782796594;3,5;4;4
0,5;0,5;0,562384022428833;0,5;4;2;4,69086016141384;3;2,80045938491821;4;4;3;3,67541530759792;2,25;2,5;3,2436363697052;0,5;1,02720089351162;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;1,9472770690918;4,5;2;4;3;4;3,80358625333923;3;4;3;3;3,99065656819877;2,5;4;4,73749402153189;4;3,65416634299521;3,13869799889563;4;4
0,75;0,75;0,75;0,75;4;3;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3;4,5;0,75;3;4,5;0,75;3;0,75;3,5;4;2,73048977215332;2;4,5;4;3;3,9191432986032;4;4;3,5;3,5;4;4;4;4;2;2;4;3,5;4;3,5;3;3,5;3,5
1,25;1,20681011676788;3,5;0,911428630776437;1,5;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,63664427964792;1,5;0,636757312639038;0,5;0,5;1,5;4;1,25;1,5;4,5;2,25;2,25;4,5;1,5;4,5;5;0,5;0,5;1,5;2,25;1,5;2,25;2,25;2,25;2,25
1,5;1,5;0,75;1,5;4;2,99298087227763;4;3;3;4,5;4,5;3,11300709895464;3;4;3;4,5;0,5;2,4666780552206;0,5;1,25;4;0,5;1,25;4;1,5;4,5;4;2,5;3;0,5;3,08477095052822;4,06317555860764;2,5;4;3;4,5;4,5;3;3,57935877916373;3;3;3;3;4;4,64623630356334;4;4,5;4;4,5;4,5
0,5;0,5;0,75;0,5;4;2;4;3;3;4;3,6014373370453;3;2,5;2,25;2,5;4;0,5;2;0,5;0,944962284269259;2,41339419545298;0,5;0,693799679490644;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;4;3;4;4,00755581027249;3;4;2,30541356760329;3;2,5;2,5;4;4;4;4;2,25;4;4
0,5;0,5;0,75;0,5;4;1,02124000621086;4;3;3;4;4;1,58887922763824;3,70965881585593;1,32212401312875;2,5;4,84529420074322;0,5;2;0,5;0,75;2,25;0,5;0,694537842038338;2,25;0,5;4,08783617945753;4;2;2,5;0,5;4;4,5;2;4;3;4,35331201553345;3,87051092128759;3;4;3;3;2,5;2,5;4;4;4;3,58765883305467;2,25;4;4
1,25;1,25;0,5;1,25;3;1,25;3,14878487586975;2;2;1,25;1,25;2;0,5;1,64093056956349;0,5;1,25;3,5;1,25;3,5;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3,61630106885745;1,25;0,5;3,5;3;0,75;1,25;3;2;1,25;1,25;2;3;1,10892820642746;2;0,5;0,5;3;1,25;3,08431362876869;1,25;1,5;1,25;1,77701509058337
4,51777563268215;4,5;1,75;4,5;1,5;2;1,5;3,43800283290353;3;3,5;3,5;3;1,25;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,49105150019333;4,5;3,5;1,5;2;1,25;2,5;1,5;2;2;1,59940189477028;3,19849277995457;3,5;3,5;3;1,5;3;3,08778873043497;1,25;1,25;1,5;3,5;1,14721685096026;3,5;1,75;3,5;3,5
1,25;1,25;3,5;1,25;1,5;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4,85810952999541;1,25;1,5;4,5;2,25;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,5;3,30198157150391;1,5;2,25;2,25;2,25;2,25
0,75;0,75;0,75;0,75;4;3;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3;4,5;0,75;3;4,5;0,75;3;0,75;3,5;4;3;2;4,5;4;1,48920404911041;3,30227270783031;3,16965028930905;4;3,5;3,5;4,14359367040153;4;4;4;2;2;4;3,5;4;3,5;2,32254782892882;3,5;3,5
0,5;0,5;1,25;0,5;3,7869308720282;3;3,5;3;3;3;3,48274707794189;3;2,5;1,75;2,83974919740099;3;4,5;3;4,5;0,5;1,75;3,4898624420166;0,5;1,71429361343118;0,5;3;3,22681010292229;3;2,5;5;3,5;3,5;3;3,5;3;3;3;3;3,5;3;3;3,28905563116495;1,76198900107387;3,5;3;3,03449570994568;3;1,75;3;3
3,13665749930621;3,5;1,75;4,83206987380981;2;1,5;2;2,74442850134542;2,5;4;4;2,5;2,5;3,5;1,50281856698115;4;0,5;1,71897012634155;0,5;3,5;3,5;0,5;4,63886833190918;4,52252002829803;3,67779203861849;4;2;1,5;1,95818068550815;0,5;2;3;1,5;3,48318362236023;2,5;4;4;1,33929880491425;2;2,5;2,5;2,5;2,5;2;3,71284604072571;2;4;4,45685330287407;4;4
1,25;1,25;3,5;1,28155955825074;1,5;1,25;1,96005996920171;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;3,43792068838976;0,5;1,25;0,5;4,5;2,25;0,5;4,5;2,25;1,25;2,25;1,5;1,25;0,5;0,5;1,5;4;1,90496385097504;1,5;4,07197791900112;2,25;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,5;2,25;1,5;2,25;2,25;2,25;2,25
1,25;1,25;3,5;1,25;1,5;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0,5;2,25;0,5;2,25;0,5;1,25;0,5;4,67374655402906;2,25;0,5;4,5;2,25;1,23630329442038;2,25;1,5;0,0440333895385265;0,5;0,5;1,5;4;0;1,5;4,5;2,25;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,5;2,25;1,4856092070628;2,25;2,25;2,25;2,25
4,5;4,5;0,702763725632226;4,80954661909935;1,5;2;1,5;3;3;3,5;3,5;3,61944500059795;1,00745842047383;1,75;1,25;3,5;2,5;2;2,5;3,61714924644546;1,75;2,5;2,25;1,75;4,5;3,5;1,5;2;1,25;2,5;1,5;2;1,07028557922239;1,5;3;3,5;3,5;3;1,10974845015898;3;3;1,25;1,25;1,5;3,5;1,5;3,5;1,75;3,5;3,5
2,25;2,25;4,5;2,25;1,25;1,25;1,25;4,5;4,5;2,47229567774213;1,75;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;1,75;2;3,5;1,75;2;2,25;1,75;1,25;1,29524524477089;0,5;3,5;1,25;4,5;1,25;1,25;4,5;2,20486411159153;1,75;4,5;1,25;4,5;4,5;0,5;0,5;0,91840842665099;1,75;1,25;1,75;2;1,75;1,75
3,5;3,86941176088034;1,75;3,5;2;1,5;1,70348718702024;2,5;2,5;4;4;2,78756050802188;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,5;3,5;3,14809955384028;4;2;1,81253388375628;2,5;0,5;2;3;1,5;2;1,64582134533945;4;4;2,5;2;2,5;2,5;2,5;2,5;2;4;2;4;3,5;4;4
3,5;3,5;1,75;3,30820961264344;2;1,5;2;2,5;2,5;4;4;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;3,5;0,5;3,34861035847506;2,14047078981086;3,20675847083645;4;2;1,5;1,64786186937609;0,5;2;3;1,5;2;2,5;4;3,28829699861272;2,5;2;1,0252086380614;2,5;1,03288337682974;2,5;1,00685683451912;4;2,46146913685904;4;3,5;4;4
0,5;0,5;0,75;0,5;4;1,755297258848;3,95200700450316;3;3;4;4;3;2,5;2,25;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,958305179820538;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;4,50632633152712;3;4;4;3;4;3;3;2,5;2,5;4;4;4;4;0,846893133989951;2,45195603370667;3,70598887778166
0,75;0,75;0,75;0,75;4;3,46880404440165;4;4;4;3,5;3,5;4;2;3;2;3,5;4,5;3;4,5;0,75;3;4,5;0,75;3;0,75;3,5;4;3;2;4,5;4;3;3;4;4;3,5;3,5;4;4;4;4;2;2;3,27663253912545;3,5;4;3,5;3;3,5;3,5
4,5;4,5;1,75;4,5;1,5;2;1,5;3;3;3,40942858178608;3,5;3;1,25;1,75;1,25;3,5;2,5;2;2,5;0,641871424923591;1,75;3,35963904129324;2,25;1,75;4,47339768264135;3,5;1,5;2;1,25;2,5;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,25;1,25;1,5;3,5;1,5;3,5;1,75;3,5;3,5
2,25;3,39821855695835;4,5;3,98744145617236;0,989173900796647;1,25;1,25;4,5;4,5;1,75;1,75;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;1,75;2;3,5;1,75;2;2,25;2,46150816719118;1,75032460328672;1,08207316421069;0,5;3,5;1,25;4,5;1,25;1,25;4,5;1,75;1,5315717458725;4,5;1,25;4,5;4,5;0,5;0,5;1,25;2,4037102614081;1,25;0,725273625797254;2;1,75;1,75
0,5;0,5;1,25;0,5;3,5;3;3,5;4,4161045958363;3;3;3,40156361153422;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,78041603173149;3,5;3,5;3;3,5;3,98199307871144;3;3;3;3,5;3;3;2,5;2,5;3,5;3;3,85048407076415;3;1,75;2,73199696500413;3
0,5;0,5;1,25;0,5;3,92036577403562;3;2,81571316719055;3;3;3;3;3;2,5;1,51954009547808;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;0,701475091838033;0,5;3;2,29100942611694;2,2169177532196;2,5;4,5;3,5;3,48818375751757;3;3,5;3;3;3;3;3,5;4,60318579133748;3;2,5;2,5;3,82504758044381;3;3,5;3;1,75;3;3
0;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,32439915152472;0,5;1,75;0,5;3;3,5;3,10513355308451;2,5;4,5;3,55889312157356;3,5;4,33464860916138;3,5;3;3;3,20299243889888;3;3,5;3;3;2,5;2,5;3,5;3;3,5;3,08744133314464;1,75;2,05184934104413;3
4,5;4,5;1,75;4,5;1,07769551690561;2;1,5;3;3;3,5;3,5;3;0,97428990806187;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,75;4,5;3,5;1,23026473272138;1,33721059017685;1,25;2,50263581168961;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,25;1,25;1,86586952482623;2,66091870500749;1,5;3,5;1,75;3,5;3,5
0,5;1,5;1,72428188343732;0,5;3,5;3;3,5;3;3;3,28109634447894;3;3;2,62496036925584;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;2,50836086273193;3,80243529277036;3;2,5;4,5;3,5;3,5;3;3,5;3;3;3,7638590446505;3;3,5;3;3;2,5;2,59314115885326;3,5;3;3,5;3;1,75;3;3
1,25;1,25;3,66346144676208;1,25;1,0182546437803;1,25;1,5;4,5;4,5;2,25;2,25;4,5;0;2,25;0,5;2,25;0,5;0,547587563073071;0,5;4,74101046460728;2,25;0,5;4,5;2,25;0,991163562047837;0,560811979491642;1,5;1,25;0,5;0,5;1,5;4;1,25352396478575;1,06933949471886;4,5;2,25;2,25;4,60167982177887;1,5;4,5;4,5;0,5;0,5;1,5;3,88328642276269;1,5;2,25;2,25;3,93784786478516;2,25
0,5;0,5;0,783050832936098;0,5;3,43988961467514;2;4;3;3;4;4;3;2,5;2,25;2,5;4;0,5;2;0,5;0,75;1,43018224366483;0,5;0,834605805731661;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2,09426461211139;4;3;4;4;3;4;3;3;2,5;2,5;4;4;4;2,94578957557678;2,25;4;4
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;1,07189148481558;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,76122196519804;3,5;0,560396432876587;3,5;1,38023381325427;3;3;3;3,5;3;3;1,8730017081243;2,5;3,5;3;3,5;3;0,992410361766815;3;3
0,5;0,5;1,25;0,5;3,5;4,51149504981539;3,42276087283285;3;3;3;3;4,62105936725673;2,5;1,75;2,70067192413875;3;4,5;3;4,26309515082422;0,5;1,75;4,5;0,5;2,98184107010339;0,5;3;3,5;3;2,5;4,5;3,23432249773029;3,5;3;3,5;3;3;3;1,1288481504325;3,7312395557441;1,71098069320944;3;2,5;2,20538376653818;3,5;3;3,5;3;1,75;3;3
1,25;1,25;0,5;1,25;3;1,25;3;2;2;1,25;1,25;2;0,5;1,5;0,5;1,25;3,5;1,25;3,5;0,5;1,5;3,5;0,5;1,5;1,25;1,25;3;1,25;0,5;3,5;3;0,639612703881977;0,578621892760797;3;2,2929410651759;1,25;1,25;1,58835799646953;3;2;2;0,5;0,5;3;1,74208827351317;3;1,27405697539172;1,5;1,25;1,25
0,5;0,5;0,75;0,5;4;2;4;3;3;4;4;3,1802885277105;2,5;2,25;2,5;3,07646558996125;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;2;2,5;0,5;4;4,5;2;3,53634718830527;3;4;4;3,20481920950339;4;3;3;2,5;2,5;4;3,15944361686707;4;4;3,45797986837941;4;4
3,5;3,5;1,75;3,5;2,21777097565018;1,5;0,729664206504822;1,69315785853805;2,5;4;4;2,5;2,5;3,5;2,5;4;0,5;1,5;0,5;3,5;2,02595366492213;0,5;3,5;3,5;3,5230644482761;4;1,3795144140625;1,5;2,5;0,5;2;3;1,5;2;1,27531128622373;4;4;3,82687626724452;2;2,5;2,5;2,5;2,5;2;4;2;4;2,62202109192592;4;4
1,5;1,5;0,75;1,5;4;2,5;3,95368995282505;3;3;4,5;4,68211009338596;3;3,62855179683704;4;3;4,5;0,5;2,5;0,5;1,25;4;0,5;1,25;4,90992845683821;1,5;4,87468290090313;4;2,5;3;0,5;4;4,11511958628666;2,5;4;2,71287967111584;4,5;4,5;3;4;3;3;3;3;4;2,91180467605591;4;2,08739185333252;4,61485438496566;4,5;4,5
1,22688334841602;1,25;3,5;0,952135593608085;1,5;1,25;1,5;4,5;4,5;2,25;2,31466523013761;4,5;0,5;2,25;0,5;2,25;0,5;1,15062762990157;1,5;4,5;2,25;0,5;4,5;2,25;1,25;3,40867055412786;1,5;1,87889115855977;0,5;0,5;1,5;4;1,25;1,5;4,5;2,25;2,25;4,5;1,5;4,5;4,5;0,5;0,5;1,48674207715632;2,25;1,5;2,25;1,42852854728699;2,25;2,25
0,5;0,5;0,75;0,5;4;1,47522711753845;4,44877956875077;3;3;4;4;3,74830954510174;2,5;2,25;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4;1,84448419364378;2,5;0,5;4;4,5;2;4;3;4;4;3;4,63107417972343;3;3;2,5;2,0304729673222;4;4;3,25079904787745;3,25957891357112;2,25;4;4
2,25;2,25;4,5;1,66544134061106;0,696679527264405;1,25;1,25;4,5;4,5;1,75;1,75;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;1,32952182080109;2;3,5;1,75;2;2,25;1,75;1,25;1,25;0,5;3,5;1,05908993471371;4,5;1,25;1,25;4,5;1,75;1,75;4,5;0,584844381587973;4,5;4,5;0,5;0,5;1,25;1,75;1,25;1,75;2;1,75;1,75
0,5;0,5;0,75;0,5;4;2;4;3;3;4;4;3;1,57700550536486;2,25;2,5;4;0,5;2;0,5;0,75;2,25;0,5;0,75;2,25;0,5;4;4,93442469552831;2,58064416497044;1,99433608911668;0,5;4;4,10942369425177;2;4,15729832889386;3;4;4;3;4,24879960308261;3;3;2,5;2,5;4,66177810154007;4;4;4,29593226001409;2,25;4;4
4,5;4,5;1,75;4,5;1,5;2;1,5;3;3;3,5;3,5;3;1,25;0,894823530407075;0,600719609111883;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;1,75;4,5;3,5;1,5;2;1,57085810418746;2,5;1,5;2;2;1,24594836460703;3;3,5;3,5;3;1,5;3;3;1,25;1,25;1,5;3,5;1,5;3,5;1,75;3,5;3,5
3,5;3,5;2,0469357646289;3,5;2;1,98144096833721;2;2,5;1,07689636204247;4,73577207035188;4,7411055861698;2,5;2,5;3,5;2,5;4;0,5;1,21184231630147;0,5;3,5;3,5;0,5;3,5;3,5;3,5;4;2;1,5;2,5;0,5;2;3;1,5;2;2,5;4;3,28814453831322;2,5;2;2,5;2,5;2,5;2,5;2;4;2;4;3,5;4;4
0,5;0,5;0,75;0,5;4;2;4;3;3;3,9039943809174;4;3;2,5;2,25;1,00384961255074;4;0,5;2;0,5;0,733785772572172;2,25;0,5;0,75;2,89526968654025;0,5;4;4;2;2,5;0,5;4;4,5;2;4;3;4;4;3;4;3;3;2,5;2,5;4;4;4;4;3,84273797592276;4;4
0,5;0,5;0,989253076021212;0,5;4;0,69267463684082;1,52046227455139;3;2,24963235855103;4;4,51332013193207;3;2,5;2,25;2,5;4;0,5;2;0,5;0,75;3,38428650488345;0,5;0,75;2,25;0,5;4;4;0,114589065313339;2,5;0,5;4;4,5;1,23675029922125;4;3;4;4;3;4;3;3;2,5;2,5;4;4;4;4;2,25;4;4
4,5;4,5;1,75;4,5;1,08936209934268;2;1,5;3;3;3,5;4,40348787671117;3;1,25;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,5;2,25;3,09089040756226;4,5;4,75635299866849;1,5;2;1,25;1,38012807228608;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,25;0,762994131195822;1,28089650407475;3,5;1,5;3,5;1,75;3,5;3,5
0,537607126421112;0,75;0,75;0,75;4;3;4;4;4;3,5;3,5;4;2;3;2;3,163073004765;4,5;3,48690982418457;4,5;0,75;2,88943153474919;4,5;0,75;3;0,75;3,5;4;3;2;4,17223477651004;4;3;3;4;4,08389663374233;3,5;3,5;4;4;4;4;1,13101752853534;2;4;3,5;4;3,5;3;3,5;3,5
4,5;4,5;1,75;4,5;1,5;2;1,5;3;3;3,5;3,5;3;1,25;1,75;1,25;3,5;2,5;2;2,5;2,25;1,75;2,13963255851512;2,25;1,75;4,5;3,5;1,5;2;1,25;2,8849635831476;1,5;2;2;1,5;3;3,5;3,5;3;1,5;3;3;1,25;1,25;0,337650507688522;3,5;1,61557810363154;3,5;1,75;3,5;3,5
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,012743090751;3;1,66671007902674;4,5;3,5;3,09492312050188;3;2,17293787002563;3;3;3;3;3,36566548345874;3;3;2,5;2,5;3,5;3;3,5;3;1,75;3;3
2,25;2,25;4,5;2,25;1,25;1,25;1,25;4,5;4,5;1,75;1,75;4,5;0,5;2;0,5;1,75;3,5;1,25;3,5;2,11769401823063;2;3,5;1,75;2;3,53086796497501;1,75;1,25;1,25;0,5;3,5;1,25;4,76353597769678;0,66248560844105;1,25;4,22872852544707;2,86723598668689;1,75;4,5;1,25;4,85596912859751;4,06604331129512;0,5;0,5;1,25;1,75;1,25;1,75;2;1,75;1,75
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3;3;3;2,5;1,75;2,5;3;4,61811720608646;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,5;3,5;3,5;4,08404947029615;3,5;3;3;3;3;3,5;3;3;2,5;2,72246778790023;3,5;3;3,5;3;1,75;3;3
4;4;0,5;4;2,52089762687683;1,25;3;2;2,66981808639589;1,25;1,25;2;1,25;1,5;1,25;1,25;0,5;1,25;0,5;0,5;1,5;0,5;0,5;1,5;4;1,25;2,82363559250889;1,25;1,25;0,5;3,2906272938897;1,25;1,25;2,96209449552097;2;1,25;1,25;2;2,25521492224895;2;2;1,25;1,25;3;1,25;3;1,25;1,5;1,25;1,25
0,5;0,5;1,25;0,5;3,5;3;3,5;3;3;3,43328053384706;3;3;2,5;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,94883930867018;0,5;3;3,5;3;1,04510541960835;4,1958507435377;3,63856300881066;3,5;3;3,5;3;3,13306820165974;3;3;3,5;3;3;2,5;2,5;3,5;2,62509180261991;3,5;3;1,75;3;3
0,5;0,5;1,25;0,5;3,5;3;3,43189344202722;3;3;3;3;3;3,04995184626894;1,75;2,5;3;4,5;3;4,5;0,5;1,75;4,5;0,5;1,75;0,5;3;3,5;3;2,5;4,03490056052567;3,66579808977703;3,5;1,06294151212226;3,5;3;3;3;3;3,5;3;3;2,5;3,31585287596837;3,5;3;3,5;3;1,75;3;3
