music_pop;gardening;music_pop;gardening;sport_stuff;music_pop;makup_beauty;both_toy;hightec;music_pop
0,5;1,75;0,5;1,75;1,25;0,5;3,5;2,25;1,75;0,5
0,5;1,75;0,5;1,75;1,57368110822219;0,5;3,5;2,35217482752734;0,531790820663697;0,5
0,5;4,34344544184555;0,5;4,68231544442583;1,5389461431368;0,5;0,5;1,25;2,25;0,5
1,25;3,33091583141634;1,25;2,25;1,5;1,25;3,3395898739526;3;4,08404780509139;1,25
3,05095662691209;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3,97779241575757;1,77725412872492
2,5;0,5;2,5;0,5;3,5;2,5;4,5;0,599150395299844;3,15143092402789;2,5
3,80476906327753;0,5;3,82949209298449;0,5;3,79096708343875;2,5;4,67455299230039;0;3;2,5
2,5;0,5;2,5;0,5;3,5;2,99708629166572;4,5;1,25;3,49209644435537;2,11017658939128
2,85844288387263;0,75;2,5;0,75;4;3,75166000600516;0,5;1,75;4;1,12558254326022
1,67645692903383;0,75;2,04989451870783;0,75;4;2,5;0,5;1,75;4;2,68987255854992
1,25;3,80970572019448;1,25;2,25;1,51511783456202;1,1582386033415;1,53443931626828;3;3,5;1,31352975606617
1,25;3,04288159033418;1,25;0,505546291361352;1,60347026428369;1,51795849880109;3,28408457305473;3;2,63537470001512;1,48029015608145
3,65997136042452;0,5;2,5;0,5;3,5;1,32100524954545;4,87717145768794;1,49654908547949;3;2,5
2,5;0,535811488766135;3,72298151428019;0,717334558357175;4,20271766986824;3,94287418245472;0,5;1,75;4,16986654473928;2,62680674746018
2;0,75;2;0,75;4;1,15881820961778;4,5;0,5;3,5;2
2,09267722866157;0,719951327061258;2;0,75;3,31832450456839;2;4,5;0,5;4,50830386369876;2
1,25;2,25;1,82772823112445;2,25;1,33721410359126;1,25;2,5;2,8245173007364;4,16206852819867;1,25
0,65678462696112;0,5;0,974225857050263;0,5;3;1,00450567435683;0,5;3;0,947935067791462;0,724439288361203
0,5;2,38373119890864;0,5;1,75;1,71937005255342;0,5;2,05752231229913;2,25;1,75;0,5
2,88547454675914;0,75;2,5;0,75;4;2,5;0,5;1,75;4;2,5
2,5;0,5;2,5;1,5;3,5;2,5;4,5;1,86478007788061;3;2,5
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
1,04997361546847;1,2815276464827;1,25;2,25;1,06745580540386;1,25;3,29829814345497;3;3,5;0,790997223831246
2,5;0,75;2,5;0,774360060691833;4;2,5;0,5;1,59810694055544;4;2,5
0,5;4,5;0,5;4,94372739779936;1,5;0,5;0,5;1,25;2,25;0,5
0,5;1,75;1,5;2,53098169506108;1,40145685426027;0,5;3,5;2,25;1,08326616794023;0,5
0,5;0,5;0,5;0,5;2,7728499634065;0,5;3,5;2,9077313425521;1,25;0,5
0,0282684843987226;0,5;2,5;0,5;3,79001405359712;2,5;4,5;1,25;2,83127808570862;2,5
2,5;0,75;2,5;0,75;4;2,5;0,5;1,75;3,59159781997632;2,5
0;4,5;0,5;4,5;1,5002743022052;0,5;0,5;1,25;2,25;0,5
1,25;0,948734675044536;1,25;2,25;1,89674778883194;0,916041083827634;1,49795341142358;3;3,5;1,95831320246603
3,22201015391481;1,25;3,62751598359436;1,25;4;3;0,5;0,5;4,39615463251069;2,84511255977913
2;0,75;2;0,75;4;2;4,5;0,5;3,5;1,24906609405254
1,96646998402033;0,689512523677904;2;0,684171438302925;4;2;4,11533457511819;0,5;3,5;2
2,5;0,5;2,64751967212535;0,5;3,637187269813;2,5;4,5;1,87231209379263;3;3,47100423531188
2,5;0,894034637554565;2,5;0,853688783875522;4;1,08916111899966;0,5;0,787812376761722;3,96622891769103;2,5
2,34904823049393;0,5;1,96951176690381;0,5;3,9859977327222;2,5;4,5;0,81912924131338;3,36818558786446;2,5
0,5;0,5;0,5;0,5;3;0,5;3,5;2,56917405128479;1,25;0,5
1,25;0,5;1,25;0,5;3;0,961989850020963;0,5;3,82229774809549;1,25;1,25
2,5;3,66470422347295;2,5;3,5;2;2,5;0,5;2;4,57811584397131;2,88513714162872
2,60180086204866;3,5;2,5;3,38082784338893;2;3,29409202481345;0,5;2;4,41136120977409;2,5
3,88068193191694;0,5;1,33994260353034;0,5;3,5;2,5;4,5;1,25;2,42698870526021;1,08911130954004
2,5;0,75;3,38363654743118;0,75;4,32875494255161;2,5;0,5;1,75;4;2,72111893013172
2,5;0,5;1,95856627680295;0,5;3,5;2,5;4,5;0,51968650683746;3,96536483148363;2,5
1,25;2,25;1,75852705270915;2,79743219064429;1,5;1,25;1,96262513937551;3;3,5;0,539484257595373
0,5;4,5;0,5;4,06352666069918;1,5;0,5;0,5;0,725759718206599;2,25;0,5
0,5;0,5;0,5;0,5;3,03542295332785;0,5;3,5;2,45676364025882;1,55619887637729;0,5
2,5;0,75;3,30174739020958;0,75;4;2,5;0,5;1,88774944184709;3,72029954414829;2,5
0,5;2,37622556084591;0,5;1,75;1,25;0,5;2,21734989770565;2,25;1,75;0,5
0,5;1,75;0,5;2,39706847276402;1,93145030710448;0,5;3,5;2,18272950811439;2,0775720572926;0,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3,81741998894951;1,25;0,5
2;0,56388077119546;2,92044258393368;0,691741988384976;4;2,76331638440644;4,5;0,5;4,92748875772929;2
1,25;2,25;1,1950083480659;2,25;1,5;1,25;2,5;3;3,5;1,25
2,5;0,75;2,5;0,75;4,25457334518433;2,5;0,5;2,71867817324525;3,4269602105147;2,5
0,5;1,75;0,5;1,75;1,25;0,5;3,74948375846701;2,25;0,95067747959433;0,5
0,5;4,5;0,5;4,75136812066257;1,5;0,5;0,5;0,511404655646256;2,25;0,5
1,25;0,5;1,05840943593458;0,5;3;1,48487756470445;0,5;3;1,25;0,983642886850817
2,5;0,5;2,92580791559341;0,5;3,5;2,71621640525582;4,5;1,25;3;2,5
2,5;3,5;2,5;2,61122835502551;2,36485425260144;2,5;0,5;2;4,82986964929377;2,5
2,65229334060675;0,5;2,5;0,5;3,73437626600935;1,90153453354795;4,5;1,25;2,36662445700105;2,5
0,5;1,44363172000443;0,5;1,75;1,38209821953536;0,5;3,50819042069288;2,25;1,75;0,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3,30176510722459;1,25;0,5
2,5;0,5;2,5;0,5;3,5;1,540596139869;4,14078843274191;1,70604943493663;3,63781451603296;2,5
2,35153366921075;1,49118464928641;3;1,25;4;3,52310705535259;0,5;0,5;4,5;3
2;0,75;2,75403341453245;0,784934878714818;3,27082140942608;2;4,5245999761506;0,5;3,5;2
1,25;0,5;1,25;0,5;3;1,93072536328376;0,5;3,16669378018318;0,950755912787633;1,25
1,58939156336216;0,863477713132034;2;0,68320107864365;4,71784590544079;1,30554378326309;4,5;0,5;3,5;2,106332938702
0,5;0,5;0,5;0,5;3;0,5;4,63839826390073;3;1,5562653504574;0,5
0,5;1,33017814244618;0,5;1,57643749615012;1,25;0,5;3,98512775077723;1,73062968254089;1,75;0,5
2,57845916719104;0,5;2,5;0,5;3,57836516600957;2,5;4,5;1,25;3;2,17982879661947
3,25276909826918;0,5;2,5;0,5;3,50386462151253;2,51382578234832;4,82594033043177;1,25;3;2,5
2,5;0,5;1,4559289908297;0,5;3,5;2,86692488932373;4,5;1,25;3;2,46917332218456
0,5;2,16314400227887;0,5;0,607512112058472;1,72804691699708;0,5;3,5;2,25;0,768655482339047;0,5
2,5;0,805723677997349;2,5;0,75;4,03486429296195;2,5;0,5;1,75;4,79885802967421;2,5
3,41029452272239;0,5;2,5;0,5;3,07483545740826;2,34303599611997;4,59768449077275;1,25;3;1,68578512532906
2,5;0,75;2,5;0,75;4,97380673511597;2,91670414475571;0,5;1,75;4,47189611823852;2,5
0,5;1,75;0,5;1,75;1,25;0,5;2,77824964596808;2,25;2,02745690384296;0,5
2,5;3,5;2,5;3,5;2;2,5;0,5;2;4,4201762468648;2,5
0,5;0,5;0,5;0,5;3;0,5;4,25837984367198;3,54218398385783;1,09372667716524;0,5
2,5;3,5;0,673554539680481;3,5;2;2,5;0,5;1,1575607853744;3,61458567931065;2,5
0,5;1,32324087308871;0,5;1,75;1,25;0,5;3,5;0,531278422116897;1,75;0,5
0,5;1,75;0,5;0,72267669798931;1,25;0,5;3,57297288606547;2,25;1,75;0,5
2,05977150474664;0,75;2,46143928564221;0,822019419317143;3,20104185780559;2,5;0,5;1,75;4,94477481578699;2,5
0,5;4,98664578422282;0,5;4,5;1,84859660540176;0,5;0,5;1,25;2,25;0,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3,04351214274928;1,8645034771713;0,5
1,75577297050309;0,75;2,5;0,75;4;2,5;0,5;1,75;3,79901188649191;2,52024737630051
1,25;2,40087222140323;1,25;2,25;1,5;1,25;2,58676503393183;3;3,5;1,25
1,25;1,70337407044292;1,25;2,25;1,95761499924474;1,91422355357289;2,46423085334908;3;3,84475371606869;1,25
3;1,25;3;0,920361086689104;4;3;0,5;0,5;4,5;3,10336730308056
2;0,915094552754934;2,39630860900334;0,75;4;1,82448953335382;4,52359024832192;0,5;3,5;2
2,48948313225502;1,86464642983146;3;0,564957916068359;3,67236949627864;3;0,5;0,5;4,5;3
1,25;3,53798585223872;1,25;2,25;1,5;1,60902144508856;2,5;3;4,00137157319177;1,25197458046115
3,60804527886587;0,621124866242113;2,5;0,75;3,53497695922852;3,149986743927;0,5;1,75;4;2,69241310502049
0,5;4,92938421896165;0,5;4,42388328650216;1,5;0,5;0,5;1,25;3,1503940416269;1,5
1,84522274408733;0,5;1,91563217384537;0,5;3,5;2,69032387933243;4,90318449488989;0,512502043048154;3;2,5
2,5;0,945434688099397;2,5;0,75;4;2,5;0,5;1,75;4,79754792610069;2,9040111284256
1,3560176856611;3,5;2,5;3,5;1,20285115400462;2,5;0,5;2;4;1,42543278840623
0,5;4,5;0,5;4,17024882099137;1,5;0,5;0,5;1,14651578392206;2,25;0,5
2,5;2,87924350187147;2,5;4,13439303596243;1,89387178555777;2,5;0,5;2;4,04602620799375;2,5
2;0,75;1,1094078291717;0,75;4,39823101805441;2;4,5;0,5;3,5;1,0660880655358
2,5;3,5;1,71248147716396;3,5;2;0,69346022605896;0,5;1,78904780037191;1,78776597976685;2,5
0,5;1,75;0,5;0,847860237978334;1,25;0,5;2,80133509635925;2,25;1,75;0,5
2,5;3,5;2,5;3,5;2,88447306765452;3,71971945498126;0,5;1,99505648715191;4;1,45214638041898
1,18401861758158;0,75;2;0,75;4;2;4,5;0,5;3,5;2,72199784951378
0,713581432455024;2,25;1,25;2,25;1,5;1,25;1,80257158763826;3;3,50578978075915;0,885527635638382
1,59578695734767;0,75;2;0,860021726861606;3,62209290760667;2;4,5;0,5;3,5;2
2,5;0,5;4,72774887084961;0,5;3,5;2,28556619784123;4,5;0;3,23039915469959;1,01411743695574
3;1,25;3;1,46078837870657;4,51234659716131;3;0,5;0,5;4,18533119009125;3
1,25;0,5;1,82378658178439;0,5;3;1,25;0,5;2,96632664230015;1,5764252860455;1,25
1,29149599945708;0,5;2,03797307891677;0,5;3,49784911959332;2,5;4,92946406078034;1,25;3;2,5
1,25;3,08879305752404;1,61083042882887;0,52501758096042;1,5;1,25;3,97091287093745;2,42035124097967;3,5;1,25
0,5;1,75;0,5;1,75;1,25;0,5;3,5;3,12362279329618;1,75;0,5
0,5;4,5;0,5;4,33532486359371;1,5;0,5;0,5;1,25;0,959294583862319;0,5
0,5;0,5;0,5;0,5;2,8025058129814;0,5;2,55813068317162;3,03993800051507;0,780842876425405;0,5
0,5;2,2327876012925;0,5;1,85610419039433;0,943118597121499;0,5;2,41996098562142;2,25;1,75;0,5
2,5;0,5;2,5;0,5;3,5;2,5;4,5;0,564190223144456;3;2,5
2,5;0,5;2,5;0,5;3,68931210585372;3,75972313841792;4,5;1,30987145347049;3,36194373916925;1,54379729765644
3,02539084154432;0,5;3,7603214288877;0,5;3,79474384933465;2,5;4,5;1,25;3;1,66813075573562
2,5;0,572370401850143;2,02288032091357;0,75;4;2,5;0,5;1,75;4,00950005045603;2,5
3,30761488867347;0,536313969891665;1,58473180680756;0,75;4;3,85686208720173;0,5;2,92628967851693;4,89165025944433;2,5
0;4,37861980981129;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
2;0,75;2;0,75;4;1,35081603114997;4,5;0,5;3,5;2,01488234429382
2,5;0,5;2,5;0,5;3,5;1,85354872739573;4,5;1,25;3;2,2348385691805
2,5;0,75;2,5;0,776785710955405;4,86352880199604;2,5;1,5;1,75;3,77823938931256;3,25433217233714
1,25;1,6445724508467;1,25;2,25;1,5;1,04018069433057;2,5;3,14792630874921;2,78425532848772;1,25
0,5;4,02542838641695;0,5;4,5;1,59026991184348;0,5;0,5;1,25;1,50954563892891;0,5
1,81607549140047;2,25;0,860886418894346;2,25;1,5;1,25;2,5;3;4,84940058405017;1,25
0,5;1,75;0,5;2,46692206988434;1,59066222589028;0,5;3,5;2,25;2,99565130215867;0,5
0,5;1,75;0,5;1,75;0,667349285989697;0,5;3,5;1,75579423934957;1,22225637651154;0,5
2,5;0,5;2,22973779692768;0,5;3,5;2,5;4,96380448246552;1,25;3;2,5
2,5;0,5;1,36761995375511;0,5;3,5;2,5;4,5;0,54182960001837;3,91217905651414;3,74403367412464
1,25;2,25;1,90372454440395;2,25;1,5;1,25;1,32142131045527;2,93865000593413;3,5;1,25
1,50923677743843;0,5;2,5;0,5;3,00771495420845;2,5;4,5;1,4353930372444;3;2,5
2;0,75;2,2552668616433;0,75;4;2;4,5;0,5;4,9611427220335;2
0,5;4,48228550585093;0,5;4,28005085293206;1,5;0,5;0,5;1,25;3,1443158603014;0,5
0,921891109515862;0,5;1,25;0,5;2,56480222221688;1,25;0,5;2,68529634395861;1,25;1,26702379727132
2,5;3,5;1,194086203442;4,52137762798061;2;2,5;0,5;2;4,25862156472105;2,5
1,33322128017117;2,25;1,58925879564567;2,18153655397777;1,94698966571455;1,35300614584843;2,5;3;2,34690113521502;1,25
1,15261706297873;0,75;2,5;0,83251224659966;4;2,5;0,5;2,83026455847093;4,90967461555715;3,78442410974969
2,5;0,5;1,34709548950195;0,5;3,82163723922411;2,56529800620177;4,50441828626414;1,25;3;2,5
2,5;0,75;1,12237919639907;0,529591848156225;4;2,5;0,5;0,7472315671608;4;3,86864868452244
0,5;4,5;0,5;4,73731329279827;1,5;0,5;0,5;1,43070123830377;2,25;0,5
2,5;0,75;2,5;0,75;4;2,5;0,5;1,55718343800734;4;1,63721336407457
3,15945078300287;0,75;2,34871244430542;0,75;4;2,5;0,5;1,75;4;2,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3;2,51140594482422;0,5
0,5;4,95168115196362;0,5;4,5;1,5;0,5;0,5;1,52661774588126;0,668130280761109;0,5
2,5;0,5;2,5;0,5;3,5;1,87696553807564;4,5;1,25;3,33302634178336;2,5
2,5;1,82779884338379;2,5;0,75;4;2,5;0,5;0,526902387629683;3,31616435587228;1,91173637700814
0,5;1,35583828778744;0,5;1,75;1,25;0,5;3,68522489661594;1,87972368829871;2,36587656585773;0,5
0,5;4,00329306582142;0,5;4,5;1,5;0,5;0,5;1,25;2,62776283203986;0,5
0,5;1,27838464909158;0,5;2,04138546741632;1,11759734153748;0,5;2,74049926257716;2,25;2,09935865043633;0,5
3,03000064940657;0,5;2,5;0,5;3,70556654860525;1,18839467046242;4,69754888894854;1,25;3,79606899237077;3,87392260314614
1,25;2,25;1,36635030823124;2,25;1,09949815277918;1,25;2,5;3;2,09910391974221;0,630895733833313
1,25;3,36895611922674;1,25;2,25;1,21345476536707;1,25;3,45217309121609;2,13936061418585;3,3207850969959;1,25
2,24582183931294;1,25;3;1,25;4;3;0,5;0,5;2,41670775413513;2,61438611457794
1,20756079289483;2,25;1,21882086071131;2,25;1,96335433282114;1,47050319796917;2,5;3;3,5;0,702650042112288
2,57728926165835;0,769517874237857;2,5;0,945204931984285;4;2,5;0,5;1,75;3,67493135606634;2,5
2;0,75;2;0,75;4;2;4,66572844966581;0;3,5;2
2,71773207826434;0,75;3,92974895887531;0,787693786568797;4,09078839751463;2,5;0,5;1,41147069046808;4;2,5
3;0,611793551878907;3;1,25;4;3;0,5;0,5;4,46643139024565;3,29077185657377
0,5;2,95464681179945;0,5;1,75;1,25;0,5;3,5;2,25;2,16106847075795;0,5
0,5;1,75;0,5;1,75;1,49108901177118;0,5;3,5;2,25;1,75;0,5
2,5;3,5;2,9087284495629;4,70551068741154;2,17087796198711;1,86490655823839;0,5;1,79163782707957;4;2,49119989783093
1,25;3,72688603435032;1,66864998436936;2,25;1,78335713072836;1,25;2,5;3;3,5;1,75969571073525
1,25;0,5;1,25;0,5;3;1,79746504700625;0,5;3;1,25;0,897745841600814
2,5;0,5;2,5;0,5;3,5;3,31867263620657;4,21516990019715;1,25;3;2,42980508479746
3,29355384655928;0,73802985634563;3;1,25;4;3;0,5;0,5;4,5;3
2,5;0,75;2,5;0,75;4,0817774380938;2,5;0,5;1,75;3,84599248079862;2,5
1,25;1,28428656225292;0,796101093292236;3,70935807526547;1,5;1,25;3,31921794047543;3,31781310276958;3,5;1,25
2;0,782243233072685;2;0,62718017265535;4,15922027042099;2;4,62109068390964;0,5;2,92807950402055;1,0221315259217
1,56112556628004;2,27751183509827;1,25;2,25;1,5;1,32209004569896;1,62240371882096;3;3,5;1,89924074239062
2,5;2,4559458887465;2,5;3,0027738129733;2;2,5;0,5;2,20000867322088;4;2,5
2;0,75;2,39108443697499;0,75;4,27617693006814;2;4,37237554899062;0,5;3,49473107908607;2,90147901787492
1,57764727393056;3,84659213844994;1,25;1,38679676078576;1,36603850376142;1,25;2,5;3;2,91146186409121;0,962234269111526
2,5;0,5;3,24349441902875;0,5;3,5;3,05599069039151;4,27867072600809;0,879318276364039;2,69894265788558;2,20266080051784
1,12893857533528;2,25;1,16061626219219;2,25;1,73176193178248;0,686045389243423;2,5;3;3,33044441478813;1,97898467862
2,20159129062742;0,75;2,13299796084547;0,75;4;2,5;0,5;1,75;3,98765059327132;1,57211164877383
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;2,83148535566008;0,5
0,5;1,57570351617211;0,5;1,75;0,614949143545213;0,5;2,61847780580562;2,25;1,75;0,5
2,6483331302406;3,53880228639525;2,92847804209612;2,66314237781947;2;2,5;0,5;2,48338898619795;3,53879995762315;2,5
1,25;2,25;1,25;3,7743515443403;1,5;1,25;2,5;3;3,5;1,22111602137849
2,5;0,75;1,92677742425668;0,622091889671093;4;1,91758552329502;0,5;1,75;4;2,5
2,5;0,5;2,5;0,5;3,58116970983388;1,97587741444627;4,41573781772318;1,25;3,70131080769995;2,5
1,25;2,25;1,25;0,540934370616886;1,16490654841294;1,25;3,80780778117841;3,69645011410883;3,5;1,08974099159241
3,75667392358029;0,75;2,5;0,856404138196448;4;2,5;0,5;2,50983341876875;4;2,5
1,25;2,25;1,25;2,86957074695712;1,66761758162995;1,25;2,5;2,34521328580808;3,5;1,25
2,5;0,75;2,5;0,75;4,38320389826931;3,63593109540452;0,5;1,0112696581107;4;2,5
0,5;1,18392658055943;0,5;1,75;1,25;0,5;3,5;2,25;0,84878098771385;1,5
3,89249466820271;2,99967527389526;3,52777971165617;3,5;2,54221691076747;2,5;0,5;2,1484091594575;4;2,5
1,4199487003125;2,25;0,524619455926409;2,15482288699356;1,5;1,25;2,5;3;3,5;1,49462201609026
0,5;4,5;0,5;4,5;1,5;0,5;0,5;1,25;2,25;0,5
1,36390117339972;2,25;1,87340824765778;1,00944423536279;1,5;1,46221660541474;3,28574988818064;3;3,57808644491159;1,91974126613687
1,10561375674122;2,25;1,25;1,10886224387626;1,51435691561287;1,25;3,27168177872509;1,49944031238556;3,02796547628379;1,25
0,5;4,5;0,5;4,64691167261773;1,5;0,5;0,5;1,25;2,25;0,5
0,5;0,5;0,5;0,5;3,89497541538206;0,5;3,5;3;1,25;0,5
3,85212997479929;0,882179450654508;1,70683855503185;0,75;3,8727757655423;2,5;0,5;0,91975642806839;4;2,5
2,46357899599875;1,59669888019562;2;0,75;4;2;4,39374446700967;0,5;3,5570387805612;2
3,45320587440077;0,75;2,5;0,97786675113154;4,76500948880101;2,5;0,5;1,75;4;2,5
2,5;0,5;3,59321429608074;0,5;3,5;2,5;4,45093725316736;1,58690715212697;1,59208142757416;2,07827844381252
0,5;0,5;0,5;0,5;3;0,5;3,5;3,66653199385224;1,25;0,5
2,5;0,661002130555456;2,5;0,75;3,37243039271442;2,5;0,5;1,75;4;1,3247744656749
1,29558658893015;2,27606118157323;2,5;2,25352198130149;2;2,5;0,5;2;3,90635661636775;2,5
3,31303402563233;0,888735200692311;3;1,25;4,75377351127275;3,5163948729245;0,5;0,5;4,5;2,65659467999665
3;0,624940263165599;3;1,62211148702638;4;2,77792004532084;0,5;0,5;4,8328635933962;3
2,5;0,75;2,5634034809486;0,920898013012902;4;2,5;0,5;1,75;4;1,49012587894226
1,90487761371996;0,75;2,5;0,684618706900915;4;2,33539242266463;0,5;1,75;4;2,5
2,5;0,5;2,5;0,5;3,5;2,5;4,5;1,25;2,42144702115164;2,5
2,73441668680609;0,5;2,5;0,5;3,5;2,99234026390702;4,5;1,25;3;2,07274288547819
2,03834111757499;0,56296030900579;2;0,892712373469357;4,03716956686097;2;4,5;0,5;4,22035991643572;0,254711091518402
2,5;0,5;2,5;0;3,5;2,31762945573667;4,5;1,25;3,0621593674003;2,5
0,5;1,75;0,5;1,75;1,25;0,5;3,76931267872886;0,899626228911628;1,75;0,5
1,74883121938856;0,5;2,88539385976521;0,5;3,80798079949244;2,5;4,5;1,25;3;2,5
2;0,75;1,3293806595399;0,75;4;2;4,5;0,5;2,81683258983159;2,66719569716006
0,5;4,11760805738978;0,5;4,5;1,27118903457708;0,5;0,5;1,25;2,25;0,5
1,4798838712647;2,25;1,25;2,25;1,3919219120368;1,50165218510742;2,5;3;3,5;1,25
1,25;2,25;1,75209657813054;0,985874711994955;1,5;1,25;2,5;3,49735554377425;3,5;1,30090129436036
1,25;2,25;0,869130235802908;2,25;1,5;1,25;2,5;3;3,5;1,88155652553847
2,5;0,75;2,5;0,75;4;3,16247786961611;0,5;1,75;4;2,5
2,5;0,578808999657076;2,5;0,75;4;3,42761903928016;0,5;1,75;3,18185216476296;2,5
2,5;4,64476858016326;2,5;3,5;2;2,5;0,5;2;4;2,78608311097421
0,5;4,26772795024688;0,5;4,15516090393066;1,22960418706276;0,5;0,5;0,8869623939446;2,25;0,5
3,38953346637522;0,5;2,5;0,5;3,5;1,17888774824277;4,51638377575035;0;3;2,5
2,65653556709016;2,19839265346452;1,53659850570215;2,52600499267038;2;2,5;0,5;2;4;1,75838308257907
2,5;0,924664778832656;2,5;0,75;3,62173702783032;2,5;0,5;1,75;4;2,5
0,5;4,56518060507494;0,5;4,5;1,24617815494825;0,5;0,5;1,25;2,25;0,5
2,5;0,5;0,264901161193848;0,5;3,5;2,5;4,5;1,25;3;2,5
0,5;0,5;0,5;0,5;3;0,5;3,5;3;1,25;0,5
2,5;2,40796112474425;2,5;3,5;1,18885983442369;1,34001194142737;0,5;2;4,46924577814957;3,38268224260895
1,12978675082782;0,5;1,9791471264228;0,5;3,34736092497937;2,5;4,5;1,70839096918162;2,76361169608478;2,54265237112653
0,5;1,75;0,5;1,75;1,25;0,5;2,65182549257382;4,65015745162964;2,42011885434395;0,5
1,25;2,25;0,720253879306956;0,50616854429245;1,56211469767714;1,25;2,5;3;4,39867288684411;1,25
2,5;3,5;2,5;3,5;1,19671076731603;1,02044502786381;0,5;2;4;1,23272887115959
2,5284215465786;0,5;2,5;0,5;3,5;2,25328846939527;4,5;1,25;3;2,46559858322144
2,11963797831891;0,5;2,5;0,5;3,3743664372593;2,5;4,5;1,74293948372032;3;2,5
2,5;0,75;2,5;0,75;4;1,59063148498535;0,5;1,47200222358666;3,1564069959132;2,5
1,09099103933712;0,5;2,99620709568085;0,5;3,5;2,5;4,5;1,25;2,33347332120569;2,5
0,5;0,5;0,5;0,5;3;0,5;4,80259595709042;3;1,25;0,5
1,49289044155408;0,772902239008295;1,33646793865434;0,905235595025698;4,30662001450854;2,5;0,5;2,32543170839801;4;2,5
2,48707279539065;0,5;2,5;0,5;3,99061544844444;2,5;4,5;0,782360896366816;3;2,5
2,1507199668096;1,25;3;1,25;4;3;0,5;0,5;4,16962463276909;3,91158215045537
1,76281717618127;1,23107050276877;1,25;2,25;1,5;1,22709431253704;3,02373709204781;3,90221919114805;3,5;1,25
3,43350430179085;0,5;2,5;0,5;3,5;2,5;4,5;1,25;3;2,5
0,5;0,5;0,5;0,5;2,16050458241278;0,5;4,54741204415793;3,10235120221151;1,25;0,5
2;0,75;2;0,75;4;2;4,5;0,5;3,5;1,23362420137675
2,5;0,5;3,51401490555797;0,5;3,79344151625104;2,5;4,5;1,25;3,92406150508861;2,5
0,5;1,75;0,5;0,579242349639182;0,464526891708374;0,5;4,85563835308684;2,25;1,75;0,5
0,5;4,5;0,5;4,5;1,51123898732999;0,5;0,5;1,90148967616329;2,25;0,5
2,5;3,5;2,5;3,5;2;3,44873739241098;0,5;1,82090115771671;4;2,38010496291337
2,56137385757704;0,5;2,89072417183347;0,5;3,5;1,24168470140625;4,93764047973679;1,25;3,86183957376603;3,26335172041475
1,25;2,25;1,25;2,25;1,5;1,25;2,5;2,22988061524456;4,72757872693593;1,25
1,2146908632548;0,634620344328983;2,5;0,75;4;1,10866645309546;0,5;2,41501844763524;3,22811886492563;2,62641246273481
0;0,5;0,5;0,5;2,14037074807117;0,5;3,5;3;1,25;0,5
3;1,25;3;1,83997392344287;4;3;0,5;0,5;4,5;3
2,5;0,5;2,5;0,5;3,5;2,5;4,75607547618266;1,25;3,65488063155435;2,82021432408142
2,5;0,5;2,5;0,5;3,5;2,5;4,98630017507183;1,15662937851466;3;2,5
1,25;2,17474699020386;1,18892777044742;1,21948974170698;1,65062246595073;1,25;2,5;3;3,5;1,25
1,25;2,25;1,25;2,25;1,5;1,25;2,5;3;2,84372832479129;1,25
2,5;0,75;3,74171652632845;0,75;4,41105480278426;2,5;0,5;1,75;4;2,5
0,5;0,915401257535164;0,5;2,61989037558431;1,25;0,5;3,5;2,25;1,75;0,5
1,03610470124339;2,25;1,25;3,6171086249487;1,5;1,25;3,77026476467506;2,44617745487307;3,93863025910157;1,25
2,5;0,5;2,5;0,5;3,98286826581828;2,5;4,5;0,845283710092904;3;2,5
1,25;1,46445313560052;1,25;0,688315968582554;1,5;1,00211164355376;2,5;3;2,31140351542803;1,25
2,23104072466075;3,5;2,5;3,95171664513262;2;2,8235631458571;0,5;2;4;1,30029149088091
1,71373787252872;2,25;1,25;1,56951238683868;1,5;1,62596589332724;3,0627977191763;3;2,34436410355585;1,25
0,5;2,88720062998459;0,5;1,75;1,71017802376774;0,5;3,5;2,25;1,75;0,5
3,60594702167713;0,75;2,5;0,75;4,84177389640444;2,5;0,5;2,99453584663316;5;1,03000923200977
2,5;3,5;2,11358764400407;2,18756048110666;2;2,04732818391515;0,5;2;4;1,29300939677889
0,914780934534399;2,25;1,25;2,25;1,41252322281363;0,798291723149964;1,84085607528687;2,774054483871;3,5;1,25
1,25;3,00644852943087;1,22799277781881;2,25;1,5;0,924350482143625;1,33519284722171;3;3,5;0,887702453130718
3,82492502863748;0,5;1,60147167863393;0,5;3,5;2,99318425450157;4,5;1,79233824684859;3,23490637598322;2,5
2,5;0,75;2,5;0,75;4;1,7638908618893;0,5;1,75;4,82715596157459;3,88216051081296
1,85451387700369;0,5;1,70018197163017;0,5;3,72710095053869;2,5;4,5;1,25;3;2,5
0,5;1,75;0,5;1,75;1,25;0,5;2,36258262133346;2,25;2,51888666931488;0,5
2,5;0,75;2,2203662955297;0,810727245086211;3,24868682969766;1,50323107256705;0,5;1,75;4;2,5
