;music_pop;gardening;music_pop;gardening;sport_stuff;music_pop;makup_beauty;both_toy;hightec;music_pop
father;2,60180086204866;0;0;3,38082784338893;0;3,29409202481345;0,5;0;4,41136120977409;0
single_women;3,88068193191694;0,5;1,33994260353034;0;0;0;0;0;2,42698870526021;1,08911130954004
single_men;0;0;3,38363654743118;0;4,32875494255161;0;0;0;0;2,72111893013172
single_women;0;0;1,95856627680295;0;0;0;0;0,51968650683746;3,96536483148363;0
mother;0;0;1,75852705270915;2,79743219064429;0;0;1,96262513937551;0;0;0,539484257595373
old_men;0;0;0;4,06352666069918;0;0,5;0,5;0,725759718206599;0;0
girls;0,5;0,5;0,5;0,5;3,03542295332785;0,5;0;2,45676364025882;1,55619887637729;0
single_men;0;0;3,30174739020958;0;0;0;0,5;1,88774944184709;3,72029954414829;0
old_women;0;2,37622556084591;0;0;0;0;2,21734989770565;0;0;0
old_women;0;0;0;2,39706847276402;1,93145030710448;0,5;0;2,18272950811439;2,0775720572926;0
girls;0;0;0,5;0,5;0;0;0;3,81741998894951;0;0
young_women;0;0,56388077119546;2,92044258393368;0,691741988384976;0;2,76331638440644;0;0;4,92748875772929;0
mother;0;0;1,1950083480659;0;0;0;0;0;0;0
single_men;0;0;0;0;4,25457334518433;0;0;2,71867817324525;3,4269602105147;0
old_women;0;0;0,5;0;0;0;3,74948375846701;0;0,95067747959433;0
old_men;0,5;0;0;4,75136812066257;0;0,5;0;0,511404655646256;0;0,5
boys;0;0,5;1,05840943593458;0;0;1,48487756470445;0;0;0;0,983642886850817
single_women;0;0;2,92580791559341;0;0;2,71621640525582;0;0;0;0
father;0;0;0;2,61122835502551;2,36485425260144;0;0,5;0;4,82986964929377;0
single_women;2,65229334060675;0;0;0;3,73437626600935;1,90153453354795;0;0;2,36662445700105;0
old_women;0;1,44363172000443;0;0;1,38209821953536;0;3,50819042069288;0;0;0,5
girls;0;0;0;0;0;0;0;3,30176510722459;0;0
single_women;0;0,5;0;0,5;0;1,540596139869;4,14078843274191;1,70604943493663;3,63781451603296;0
young_men;2,35153366921075;1,49118464928641;0;0;0;3,52310705535259;0;0;0;0
young_women;0;0;2,75403341453245;0,784934878714818;3,27082140942608;0;4,5245999761506;0;0;0
boys;0;0,5;0;0;0;1,93072536328376;0;3,16669378018318;0,950755912787633;0
young_women;1,58939156336216;0,863477713132034;0;0,68320107864365;4,71784590544079;1,30554378326309;0;0;0;2,106332938702
girls;0,5;0;0;0;0;0;4,63839826390073;0;1,5562653504574;0
old_women;0,5;1,33017814244618;0;1,57643749615012;0;0,5;3,98512775077723;1,73062968254089;0;0,5
single_women;2,57845916719104;0;0;0;3,57836516600957;0;0;0;0;2,17982879661947
single_women;3,25276909826918;0;0;0;3,50386462151253;2,51382578234832;4,82594033043177;0;0;0
single_women;0;0;1,4559289908297;0,5;0;2,86692488932373;0;0;0;2,46917332218456
old_women;0,5;2,16314400227887;0;0,607512112058472;1,72804691699708;0;0;0;0,768655482339047;0
single_men;0;0,805723677997349;0;0;4,03486429296195;0;0,5;0;4,79885802967421;0
single_women;3,41029452272239;0;0;0;3,07483545740826;2,34303599611997;4,59768449077275;0;0;1,68578512532906
single_men;0;0;0;0;4,97380673511597;2,91670414475571;0,5;0;4,47189611823852;0
old_women;0;0;0,5;0;0;0;2,77824964596808;0;2,02745690384296;0
father;0;0;0;0;0;0;0;0;4,4201762468648;0
girls;0;0;0;0,5;0;0,5;4,25837984367198;3,54218398385783;1,09372667716524;0
father;0;0;0,673554539680481;0;0;0;0;1,1575607853744;3,61458567931065;0
old_women;0,5;1,32324087308871;0;0;0;0,5;0;0,531278422116897;0;0
old_women;0;0;0;0,72267669798931;0;0;3,57297288606547;0;0;0
single_men;2,05977150474664;0;2,46143928564221;0,822019419317143;3,20104185780559;0;0;0;4,94477481578699;0
old_men;0,5;4,98664578422282;0,5;0;1,84859660540176;0;0,5;0;0;0,5
girls;0;0,5;0,5;0;0;0;0;3,04351214274928;1,8645034771713;0,5
single_men;1,75577297050309;0;0;0;0;0;0,5;0;3,79901188649191;2,52024737630051
mother;0;2,40087222140323;0;0;0;0;2,58676503393183;0;0;0
mother;0;1,70337407044292;0;0;1,95761499924474;1,91422355357289;2,46423085334908;0;3,84475371606869;0
young_men;0;0;0;0,920361086689104;0;0;0;0;0;3,10336730308056
young_women;0;0,915094552754934;2,39630860900334;0;0;1,82448953335382;4,52359024832192;0;0;0
young_men;2,48948313225502;1,86464642983146;0;0,564957916068359;3,67236949627864;0;0,5;0,5;0;0
mother;0;3,53798585223872;0;0;0;1,60902144508856;0;0;4,00137157319177;1,25197458046115
single_men;3,60804527886587;0,621124866242113;0;0;3,53497695922852;3,149986743927;0,5;0;0;2,69241310502049
old_men;0,5;4,92938421896165;0,5;4,42388328650216;0;0,5;0;0;3,1503940416269;1,5
single_women;1,84522274408733;0;1,91563217384537;0;0;2,69032387933243;4,90318449488989;0,512502043048154;0;0
single_men;0;0,945434688099397;0;0;0;0;0;0;4,79754792610069;2,9040111284256
father;1,3560176856611;0;0;0;1,20285115400462;0;0,5;0;0;1,42543278840623
old_men;0;0;0;4,17024882099137;0;0;0,5;1,14651578392206;0;0
father;0;2,87924350187147;0;4,13439303596243;1,89387178555777;0;0;0;4,04602620799375;0
young_women;0;0;1,1094078291717;0;4,39823101805441;0;0;0;0;1,0660880655358
father;0;0;1,71248147716396;0;0;0,69346022605896;0;1,78904780037191;1,78776597976685;0
old_women;0,5;0;0,5;0,847860237978334;0;0,5;2,80133509635925;0;0;0
father;0;0;0;0;2,88447306765452;3,71971945498126;0;1,99505648715191;0;1,45214638041898
young_women;1,18401861758158;0;0;0;0;0;0;0;0;2,72199784951378
mother;0,713581432455024;0;0;0;0;0;1,80257158763826;0;3,50578978075915;0,885527635638382
young_women;1,59578695734767;0;0;0,860021726861606;3,62209290760667;0;0;0,5;0;0
single_women;0;0,5;4,72774887084961;0;0;2,28556619784123;0;0;3,23039915469959;1,01411743695574
young_men;0;0;0;1,46078837870657;4,51234659716131;0;0;0;4,18533119009125;0
boys;0;0;1,82378658178439;0,5;0;0;0;2,96632664230015;1,5764252860455;0
single_women;1,29149599945708;0,5;2,03797307891677;0,5;3,49784911959332;0;4,92946406078034;0;0;0
mother;0;3,08879305752404;1,61083042882887;0,52501758096042;0;0;3,97091287093745;2,42035124097967;0;0
old_women;0,5;0;0;0;0;0,5;0;3,12362279329618;0;0
old_men;0,5;0;0;4,33532486359371;0;0;0;0;0,959294583862319;0,5
girls;0;0;0,5;0,5;2,8025058129814;0,5;2,55813068317162;3,03993800051507;0,780842876425405;0,5
old_women;0;2,2327876012925;0,5;1,85610419039433;0,943118597121499;0,5;2,41996098562142;0;0;0
single_women;0;0;0;0;0;0;0;0,564190223144456;0;0
single_women;0;0;0;0;3,68931210585372;3,75972313841792;0;1,30987145347049;3,36194373916925;1,54379729765644
single_women;3,02539084154432;0;3,7603214288877;0;3,79474384933465;0;0;0;0;1,66813075573562
single_men;0;0,572370401850143;2,02288032091357;0;0;0;0,5;0;4,00950005045603;0
single_men;3,30761488867347;0,536313969891665;1,58473180680756;0;0;3,85686208720173;0;2,92628967851693;4,89165025944433;0
old_men;0;4,37861980981129;0,5;0;0;0;0;0;0;0
young_women;0;0;0;0;0;1,35081603114997;0;0;0;2,01488234429382
single_women;0;0,5;0;0,5;0;1,85354872739573;0;0;0;2,2348385691805
single_men;0;0;0;0,776785710955405;4,86352880199604;0;1,5;0;3,77823938931256;3,25433217233714
mother;0;1,6445724508467;0;0;0;1,04018069433057;0;3,14792630874921;2,78425532848772;0
old_men;0;4,02542838641695;0;0;1,59026991184348;0;0,5;0;1,50954563892891;0
mother;1,81607549140047;0;0,860886418894346;0;0;0;0;0;4,84940058405017;0
old_women;0;0;0;2,46692206988434;1,59066222589028;0;0;0;2,99565130215867;0,5
old_women;0;0;0;0;0,667349285989697;0;0;1,75579423934957;1,22225637651154;0
single_women;0;0;2,22973779692768;0;0;0;4,96380448246552;0;0;0
single_women;0;0;1,36761995375511;0,5;0;0;0;0,54182960001837;3,91217905651414;3,74403367412464
mother;0;0;1,90372454440395;0;0;0;1,32142131045527;2,93865000593413;0;0
single_women;1,50923677743843;0,5;0;0,5;3,00771495420845;0;0;1,4353930372444;0;0
young_women;0;0;2,2552668616433;0;0;0;0;0,5;4,9611427220335;0
old_men;0;4,48228550585093;0;4,28005085293206;0;0,5;0,5;0;3,1443158603014;0
boys;0,921891109515862;0,5;0;0;2,56480222221688;0;0;2,68529634395861;0;1,26702379727132
father;0;0;1,194086203442;4,52137762798061;0;0;0,5;0;4,25862156472105;0
mother;1,33322128017117;0;1,58925879564567;2,18153655397777;1,94698966571455;1,35300614584843;0;0;2,34690113521502;0
single_men;1,15261706297873;0;0;0,83251224659966;0;0;0;2,83026455847093;4,90967461555715;3,78442410974969
single_women;0;0;1,34709548950195;0;3,82163723922411;2,56529800620177;4,50441828626414;0;0;0
single_men;0;0;1,12237919639907;0,529591848156225;0;0;0;0,7472315671608;0;3,86864868452244
old_men;0;0;0;4,73731329279827;0;0;0,5;1,43070123830377;0;0,5
single_men;0;0;0;0;0;0;0;1,55718343800734;0;1,63721336407457
single_men;3,15945078300287;0;2,34871244430542;0;0;0;0;0;0;0
girls;0;0;0;0;0;0,5;0;0;2,51140594482422;0
old_men;0,5;4,95168115196362;0;0;0;0,5;0;1,52661774588126;0,668130280761109;0
single_women;0;0;0;0,5;0;1,87696553807564;0;0;3,33302634178336;0
single_men;0;1,82779884338379;0;0;0;0;0;0,526902387629683;3,31616435587228;1,91173637700814
old_women;0;1,35583828778744;0;0;0;0;3,68522489661594;1,87972368829871;2,36587656585773;0,5
old_men;0;4,00329306582142;0,5;0;0;0;0;0;2,62776283203986;0
old_women;0;1,27838464909158;0,5;2,04138546741632;1,11759734153748;0,5;2,74049926257716;0;2,09935865043633;0,5
single_women;3,03000064940657;0,5;0;0,5;3,70556654860525;1,18839467046242;4,69754888894854;0;3,79606899237077;3,87392260314614
mother;0;0;1,36635030823124;0;1,09949815277918;0;0;0;2,09910391974221;0,630895733833313
mother;0;3,36895611922674;0;0;1,21345476536707;0;3,45217309121609;2,13936061418585;3,3207850969959;0
young_men;2,24582183931294;0;0;0;0;0;0;0;2,41670775413513;2,61438611457794
mother;1,20756079289483;0;1,21882086071131;0;1,96335433282114;1,47050319796917;0;0;0;0,702650042112288
single_men;2,57728926165835;0,769517874237857;0;0,945204931984285;0;0;0;0;3,67493135606634;0
young_women;0;0;0;0;0;0;4,66572844966581;0;0;0
single_men;2,71773207826434;0;3,92974895887531;0,787693786568797;4,09078839751463;0;0,5;1,41147069046808;0;0
young_men;0;0,611793551878907;0;0;0;0;0,5;0,5;4,46643139024565;3,29077185657377
old_women;0,5;2,95464681179945;0;0;0;0,5;0;0;2,16106847075795;0
old_women;0;0;0;0;1,49108901177118;0;0;0;0;0,5
father;0;0;2,9087284495629;4,70551068741154;2,17087796198711;1,86490655823839;0;1,79163782707957;0;2,49119989783093
mother;0;3,72688603435032;1,66864998436936;0;1,78335713072836;0;0;0;0;1,75969571073525
boys;0;0;0;0,5;0;1,79746504700625;0,5;0;0;0,897745841600814
single_women;0;0,5;0;0;0;3,31867263620657;4,21516990019715;0;0;2,42980508479746
young_men;3,29355384655928;0,73802985634563;0;0;0;0;0,5;0,5;0;0
single_men;0;0;0;0;4,0817774380938;0;0,5;0;3,84599248079862;0
mother;0;1,28428656225292;0,796101093292236;3,70935807526547;0;0;3,31921794047543;3,31781310276958;0;0
young_women;0;0,782243233072685;0;0,62718017265535;4,15922027042099;0;4,62109068390964;0;2,92807950402055;1,0221315259217
mother;1,56112556628004;2,27751183509827;0;0;0;1,32209004569896;1,62240371882096;0;0;1,89924074239062
father;0;2,4559458887465;0;3,0027738129733;0;0;0,5;2,20000867322088;0;0
young_women;0;0;2,39108443697499;0;4,27617693006814;0;4,37237554899062;0,5;3,49473107908607;2,90147901787492
mother;1,57764727393056;3,84659213844994;0;1,38679676078576;1,36603850376142;0;0;0;2,91146186409121;0,962234269111526
single_women;0;0,5;3,24349441902875;0;0;3,05599069039151;4,27867072600809;0,879318276364039;2,69894265788558;2,20266080051784
mother;1,12893857533528;0;1,16061626219219;0;1,73176193178248;0,686045389243423;0;0;3,33044441478813;1,97898467862
single_men;2,20159129062742;0;2,13299796084547;0;0;0;0,5;0;3,98765059327132;1,57211164877383
old_men;0,5;0;0,5;0;0;0;0;0;2,83148535566008;0,5
old_women;0;1,57570351617211;0;0;0,614949143545213;0,5;2,61847780580562;0;0;0,5
father;2,6483331302406;3,53880228639525;2,92847804209612;2,66314237781947;0;0;0,5;2,48338898619795;3,53879995762315;0
mother;0;0;0;3,7743515443403;0;0;0;0;0;1,22111602137849
single_men;0;0;1,92677742425668;0,622091889671093;0;1,91758552329502;0;0;0;0
single_women;0;0,5;0;0;3,58116970983388;1,97587741444627;4,41573781772318;0;3,70131080769995;0
mother;0;0;0;0,540934370616886;1,16490654841294;0;3,80780778117841;3,69645011410883;0;1,08974099159241
single_men;3,75667392358029;0;0;0,856404138196448;0;0;0;2,50983341876875;0;0
mother;0;0;0;2,86957074695712;1,66761758162995;0;0;2,34521328580808;0;0
single_men;0;0;0;0;4,38320389826931;3,63593109540452;0,5;1,0112696581107;0;0
old_women;0;1,18392658055943;0,5;0;0;0;0;0;0,84878098771385;1,5
father;3,89249466820271;2,99967527389526;3,52777971165617;0;2,54221691076747;0;0,5;2,1484091594575;0;0
mother;1,4199487003125;0;0,524619455926409;2,15482288699356;0;0;0;0;0;1,49462201609026
old_men;0;0;0;0;0;0,5;0;0;0;0
mother;1,36390117339972;0;1,87340824765778;1,00944423536279;0;1,46221660541474;3,28574988818064;0;3,57808644491159;1,91974126613687
mother;1,10561375674122;0;0;1,10886224387626;1,51435691561287;0;3,27168177872509;1,49944031238556;3,02796547628379;0
old_men;0,5;0;0,5;4,64691167261773;0;0;0;0;0;0,5
girls;0;0;0;0,5;3,89497541538206;0,5;0;0;0;0,5
single_men;3,85212997479929;0,882179450654508;1,70683855503185;0;3,8727757655423;0;0;0,91975642806839;0;0
young_women;2,46357899599875;1,59669888019562;0;0;0;0;4,39374446700967;0;3,5570387805612;0
single_men;3,45320587440077;0;0;0,97786675113154;4,76500948880101;0;0;0;0;0
single_women;0;0;3,59321429608074;0,5;0;0;4,45093725316736;1,58690715212697;1,59208142757416;2,07827844381252
girls;0,5;0,5;0,5;0,5;0;0,5;0;3,66653199385224;0;0
single_men;0;0,661002130555456;0;0;3,37243039271442;0;0,5;0;0;1,3247744656749
father;1,29558658893015;2,27606118157323;0;2,25352198130149;0;0;0,5;0;3,90635661636775;0
young_men;3,31303402563233;0,888735200692311;0;0;4,75377351127275;3,5163948729245;0,5;0;0;2,65659467999665
young_men;0;0,624940263165599;0;1,62211148702638;0;2,77792004532084;0;0;4,8328635933962;0
single_men;0;0;2,5634034809486;0,920898013012902;0;0;0,5;0;0;1,49012587894226
single_men;1,90487761371996;0;0;0,684618706900915;0;2,33539242266463;0;0;0;0
single_women;0;0;0;0;0;0;0;0;2,42144702115164;0
single_women;2,73441668680609;0,5;0;0;0;2,99234026390702;0;0;0;2,07274288547819
young_women;2,03834111757499;0,56296030900579;0;0,892712373469357;4,03716956686097;0;0;0;4,22035991643572;0,254711091518402
single_women;0;0;0;0;0;2,31762945573667;0;0;3,0621593674003;0
old_women;0,5;0;0,5;0;0;0;3,76931267872886;0,899626228911628;0;0,5
single_women;1,74883121938856;0,5;2,88539385976521;0;3,80798079949244;0;0;0;0;0
young_women;0;0;1,3293806595399;0;0;0;0;0,5;2,81683258983159;2,66719569716006
old_men;0,5;4,11760805738978;0,5;0;1,27118903457708;0;0,5;0;0;0,5
mother;1,4798838712647;0;0;0;1,3919219120368;1,50165218510742;0;0;0;0
mother;0;0;1,75209657813054;0,985874711994955;0;0;0;3,49735554377425;0;1,30090129436036
mother;0;0;0,869130235802908;0;0;0;0;0;0;1,88155652553847
single_men;0;0;0;0;0;3,16247786961611;0;0;0;0
single_men;0;0,578808999657076;0;0;0;3,42761903928016;0,5;0;3,18185216476296;0
father;0;4,64476858016326;0;0;0;0;0;0;0;2,78608311097421
old_men;0;4,26772795024688;0;4,15516090393066;1,22960418706276;0,5;0,5;0,8869623939446;0;0,5
single_women;3,38953346637522;0;0;0;0;1,17888774824277;4,51638377575035;0;0;0
father;2,65653556709016;2,19839265346452;1,53659850570215;2,52600499267038;0;0;0,5;0;0;1,75838308257907
single_men;0;0,924664778832656;0;0;3,62173702783032;0;0;0;0;0
old_men;0;4,56518060507494;0,5;0;1,24617815494825;0,5;0;0;0;0
single_women;0;0,5;0,264901161193848;0;0;0;0;0;0;0
girls;0;0;0;0;0;0,5;0;0;0;0
father;0;2,40796112474425;0;0;1,18885983442369;1,34001194142737;0;0;4,46924577814957;3,38268224260895
single_women;1,12978675082782;0,5;1,9791471264228;0,5;3,34736092497937;0;0;1,70839096918162;2,76361169608478;2,54265237112653
old_women;0;0;0;0;0;0;2,65182549257382;4,65015745162964;2,42011885434395;0
mother;0;0;0,720253879306956;0,50616854429245;1,56211469767714;0;0;0;4,39867288684411;0
father;0;0;0;0;1,19671076731603;1,02044502786381;0;0;0;1,23272887115959
single_women;2,5284215465786;0;0;0,5;0;2,25328846939527;0;0;0;2,46559858322144
single_women;2,11963797831891;0;0;0,5;3,3743664372593;0;0;1,74293948372032;0;0
single_men;0;0;0;0;0;1,59063148498535;0;1,47200222358666;3,1564069959132;0
single_women;1,09099103933712;0;2,99620709568085;0;0;0;0;0;2,33347332120569;0
girls;0;0;0,5;0;0;0,5;4,80259595709042;0;0;0
single_men;1,49289044155408;0,772902239008295;1,33646793865434;0,905235595025698;4,30662001450854;0;0,5;2,32543170839801;0;0
single_women;2,48707279539065;0;0;0;3,99061544844444;0;0;0,782360896366816;0;0
young_men;2,1507199668096;0;0;0;0;0;0;0,5;4,16962463276909;3,91158215045537
mother;1,76281717618127;1,23107050276877;0;0;0;1,22709431253704;3,02373709204781;3,90221919114805;0;0
single_women;3,43350430179085;0;0;0;0;0;0;0;0;0
girls;0;0;0;0;2,16050458241278;0;4,54741204415793;3,10235120221151;0;0
young_women;0;0;0;0;0;0;0;0;0;1,23362420137675
single_women;0;0;3,51401490555797;0;3,79344151625104;0;0;0;3,92406150508861;0
old_women;0,5;0;0,5;0,579242349639182;0,464526891708374;0;4,85563835308684;0;0;0,5
old_men;0;0;0;0;1,51123898732999;0,5;0,5;1,90148967616329;0;0
father;0;0;0;0;0;3,44873739241098;0,5;1,82090115771671;0;2,38010496291337
single_women;2,56137385757704;0;2,89072417183347;0,5;0;1,24168470140625;4,93764047973679;0;3,86183957376603;3,26335172041475
mother;0;0;0;0;0;0;0;2,22988061524456;4,72757872693593;0
single_men;1,2146908632548;0,634620344328983;0;0;0;1,10866645309546;0,5;2,41501844763524;3,22811886492563;2,62641246273481
girls;0;0;0;0;2,14037074807117;0;0;0;0;0,5
young_men;0;0;0;1,83997392344287;0;0;0;0;0;0
single_women;0;0,5;0;0;0;0;4,75607547618266;0;3,65488063155435;2,82021432408142
single_women;0;0,5;0;0;0;0;4,98630017507183;1,15662937851466;0;0
mother;0;2,17474699020386;1,18892777044742;1,21948974170698;1,65062246595073;0;0;0;0;0
mother;0;0;0;0;0;0;0;0;2,84372832479129;0
single_men;0;0;3,74171652632845;0;4,41105480278426;0;0,5;0;0;0
old_women;0,5;0,915401257535164;0;2,61989037558431;0;0;0;0;0;0,5
mother;1,03610470124339;0;0;3,6171086249487;0;0;3,77026476467506;2,44617745487307;3,93863025910157;0
single_women;0;0,5;0;0;3,98286826581828;0;0;0,845283710092904;0;0
mother;0;1,46445313560052;0;0,688315968582554;0;1,00211164355376;0;0;2,31140351542803;0
father;2,23104072466075;0;0;3,95171664513262;0;2,8235631458571;0,5;0;0;1,30029149088091
mother;1,71373787252872;0;0;1,56951238683868;0;1,62596589332724;3,0627977191763;0;2,34436410355585;0
old_women;0;2,88720062998459;0;0;1,71017802376774;0;0;0;0;0,5
single_men;3,60594702167713;0;0;0;4,84177389640444;0;0,5;2,99453584663316;5;1,03000923200977
father;0;0;2,11358764400407;2,18756048110666;0;2,04732818391515;0;0;0;1,29300939677889
mother;0,914780934534399;0;0;0;1,41252322281363;0,798291723149964;1,84085607528687;2,774054483871;0;0
mother;0;3,00644852943087;1,22799277781881;0;0;0,924350482143625;1,33519284722171;0;0;0,887702453130718
single_women;3,82492502863748;0;1,60147167863393;0;0;2,99318425450157;0;1,79233824684859;3,23490637598322;0
single_men;0;0;0;0;0;1,7638908618893;0;0;4,82715596157459;3,88216051081296
single_women;1,85451387700369;0;1,70018197163017;0,5;3,72710095053869;0;0;0;0;0
old_women;0;0;0;0;0;0,5;2,36258262133346;0;2,51888666931488;0,5
single_men;0;0;2,2203662955297;0,810727245086211;3,24868682969766;1,50323107256705;0;0;0;0
single_women;2,07508871614704;0;2,60908929286948;0;3,91954628281274;0;0;1,27930042160642;0;0
young_men;0;1,95420227779737;0;0,860003302972765;4,13796786737534;0;0,5;0;0;0
girls;0;0,5;0,5;0;0;1,5;0,616163015365601;1,03635489940643;0;0
mother;0;0;0;0;0;0;0;0;0;0
mother;0;0;0;0;1,09679337548874;1,05817170769822;2,86740884644324;0;0;1,59504127157621
boys;1,58849876797222;0,5;0;0,5;0;0;0;0;0;1,35664439201355
old_women;0,5;0,548577998554603;0;0;1,43050305658509;0,5;0;2,81155390749292;0;0
mother;0;2,89097049664286;0,832071142192963;0;0;1,62290974036926;0;0;0;0
single_men;0;0;0;0;4,6907072540795;0;0;2,62500898732106;0;3,39102852548986
mother;2,59351944923401;0;1,09961489429679;0;1,80265772473191;0;0;0;0;0,862282418581789
mother;0;0;0;0;0;0,971953407848232;1,90420827823887;3,82601026903186;0;0
boys;1,09474514126533;0,5;0;0,5;0;0;0;0;0;1,87683018896581
old_men;0,5;0;0;0;0;0;0;1,69120489721708;3,86059047671062;0
single_women;2,76924190752639;0,5;3,7758834449462;0,5;0;3,31383041493307;4,20320352828279;0,563030059478725;2,98312155855034;3,97775819663785
single_men;0;0,584173167396417;0;0;4,76440767094698;0;0;0;3,3493583082917;0
single_women;0;0,5;0;0;3,86335661209345;2,40203453898525;0;0;1,8627518415451;1,44664752483368
single_men;1,14269927383526;0,990836026375571;0;0;3,78825092631776;0;0;2,4661666171002;0;0
